,date,low,high,close,volume,open
2189,20090204,83.24600000000001,85.54,83.54,4904800,84.45
2190,20090205,82.3,85.48,84.81,5686600,82.87
2191,20090206,84.87,87.53,87.18,5173600,85.08
2192,20090209,86.54,87.94,87.38,4078900,87.16
2193,20090210,82.63,87.21,83.23,7292600,86.47
2194,20090211,82.61,84.26,83.79,5518600,83.73
2195,20090212,81.22,84.03,83.93,7899000,82.35
2196,20090213,82.94,84.41,82.99,5675500,83.78
2197,20090217,79.35,80.78399999999999,79.35,8828600,80.33
2198,20090218,78.48,80.13,79.23,5474000,79.95
2199,20090219,78.2,80.315,78.41,4858700,80.03
2200,20090220,75.93,78.5,77.63,8373600,76.9
2201,20090223,74.75,78.41,74.92,6002700,78.4
2202,20090224,75.02,78.115,77.7,7655300,75.44
2203,20090225,75.8,78.59,76.97,7857800,77.35
2204,20090226,75.69,78.53,75.78,6962100,77.93
2205,20090227,73.983,75.71,74.21,8721300,74.24
2206,20090302,70.52,73.05,70.79,10064400,72.63
2207,20090303,69.77,71.83,70.18,5877600,71.76
2208,20090304,70.56,73.01,71.95,6954300,71.4
2209,20090305,68.3,71.0,68.96,8166900,70.25
2210,20090306,67.2203,70.58,68.95,8247600,69.56
2211,20090309,67.85,70.13,68.19,6439600,68.16
2212,20090310,69.49,72.5,72.37,8715500,69.66
2213,20090311,72.0,73.89,72.72,9033400,73.12
2214,20090312,72.12,75.92,75.67,11723200,72.74
2215,20090313,74.9,76.55,76.28,8082000,76.18
2216,20090316,75.94,78.146,76.09,10316600,77.18
2217,20090317,75.62,78.47,78.37,6984500,76.19
2218,20090318,77.25,81.1,79.97,10263500,78.0
2219,20090319,78.88,81.2,79.08,10164900,81.14
2220,20090320,77.27,79.6,77.4,8213100,79.52
2221,20090323,79.16,83.05,83.04,8837800,79.59
2222,20090324,81.27,83.12,81.45,7858300,81.99
2223,20090325,79.28,82.92,81.57,7907800,81.44
2224,20090326,81.69,83.5,83.3,8810300,82.47
2225,20090327,81.52,82.7,81.8,6124800,82.21
2226,20090330,78.13,80.08,78.99,6650100,79.97
2227,20090331,79.26,81.27,79.62,8959600,79.78
2228,20090401,78.55,81.62,81.26,6667300,78.74
2229,20090402,82.95,84.83,83.63,10098800,83.28
2230,20090403,82.88,84.49,84.45,6818500,83.7
2231,20090406,82.51,84.01,83.75,5049900,83.57
2232,20090407,81.72,82.85,81.8,5112300,82.41
2233,20090408,81.76,83.15,82.7,4594800,82.28
2234,20090409,84.56,86.01,86.0,4758600,84.9
2235,20090413,84.8,86.76,86.1,4030600,85.15
2236,20090414,84.3,85.98,84.57,5225000,85.26
2237,20090415,83.8,85.63799999999999,85.48,3943000,84.03
2238,20090416,85.0,87.36,86.77,4234300,86.15
2239,20090417,86.36,87.87,87.28,3864000,87.04
2240,20090420,83.55,85.89,83.69,3182100,85.8
2241,20090421,82.97,85.3546,85.32,6603300,83.03
2242,20090422,84.29,86.56,84.77,9039000,84.52
2243,20090423,83.85,85.66,85.6,5367600,84.93
2244,20090424,85.95,87.53,86.87,4053100,86.28
2245,20090427,85.76,87.23,86.11,4590000,85.91
2246,20090428,85.0,86.82,85.83,4961200,85.19
2247,20090429,86.55,88.58,87.6,4432200,86.77
2248,20090430,87.19,89.25,87.69,10533800,88.78
2249,20090501,86.95,88.44,88.12,3632900,87.7
2250,20090504,88.63,91.19,91.15,3523300,88.82
2251,20090505,90.1,91.16,90.77,5741800,90.83
2252,20090506,90.86,92.45,92.34,6352300,91.92
2253,20090507,90.54,93.39,91.04,7551500,93.32
2254,20090508,91.68,93.47,93.23,4632600,92.34
2255,20090511,91.29,92.32,91.41,5411900,91.96
2256,20090512,90.1,92.06,91.24,4827600,91.85
2257,20090513,88.73,90.25,89.04,6179300,89.95
2258,20090514,88.76,90.36,89.65,4711800,89.02
2259,20090515,88.37,90.25,88.94,4604100,89.64
2260,20090518,89.62,91.55,91.44,3264600,89.77
2261,20090519,91.08,92.22,91.33,4147800,91.45
2262,20090520,90.66,93.05,90.76,5735800,92.21
2263,20090521,88.51,90.05,89.4,3998400,89.68
2264,20090522,88.936,90.25,89.22,5367900,89.7
2265,20090526,88.56,91.79,91.6,4804500,88.58
2266,20090527,89.78,91.99,89.89,5038700,91.7
2267,20090528,89.33,91.56,91.13,4055900,90.72
2268,20090529,90.94,93.01,92.81,7027600,91.67
2269,20090601,93.69,95.43,95.023,3855900,93.9
2270,20090602,94.44,95.64,95.14,4839200,94.72
2271,20090603,93.02,94.3998,93.94,6783000,94.33
2272,20090604,93.57,94.93,94.82,3358800,94.26
2273,20090605,94.06,95.94,94.86,5884000,95.81
2274,20090608,93.32,95.36,94.48,3251400,94.1
2275,20090609,94.3,95.41,94.92,3770100,94.94
2276,20090610,93.47,95.78,94.66,3117700,95.74
2277,20090611,94.87,96.39,95.08,2915600,94.93
2278,20090612,94.27,95.39,95.39,2517900,94.64
2279,20090615,92.68,94.26,93.18,2959800,94.21
2280,20090616,91.82,93.55,91.94,5855400,93.45
2281,20090617,91.09,92.57,91.77,5618700,91.91
2282,20090618,91.54,92.93,92.31,2794400,91.96
2283,20090619,92.31,93.49,92.84,3271200,93.35
2284,20090622,90.02,91.94,90.03,6064000,91.9
2285,20090623,89.12,90.16,89.64,5674900,89.78
2286,20090624,89.88,91.36,90.39,3525500,90.45
2287,20090625,89.85,92.44,92.31,4822000,89.97
2288,20090626,91.57,92.53,92.01,7585700,92.06
2289,20090629,91.89,93.1,92.98,3518300,92.38
2290,20090630,91.55,93.33,92.35,4749200,93.02
2291,20090701,92.52,93.52,92.63,7699900,92.61
2292,20090702,90.05,91.45,90.07,3868200,91.44
2293,20090706,88.96,90.21,90.1,5612500,89.23
2294,20090707,88.3,90.1883,88.33,4642900,89.95
2295,20090708,87.3,89.08,88.29,6816100,88.8
2296,20090709,88.2,89.18,88.51,4831300,88.82
2297,20090710,87.63,88.75,88.2503,4725200,87.98
2298,20090713,87.8899,90.44,90.39,3199000,88.55
2299,20090714,90.02,90.98,90.96,6877400,90.62
2300,20090715,91.99,93.8,93.6,3290800,92.12
2301,20090716,93.12,94.8,94.44,2420800,93.3
2302,20090717,93.85,94.6101,94.48,2729800,94.32
2303,20090720,94.48200000000001,95.59,95.33,3849900,94.98
2304,20090721,94.72,96.21,95.79,3620200,96.16
2305,20090722,95.2,96.42,95.84,3557900,95.33
2306,20090723,95.85,98.39,97.96,2916200,95.93
2307,20090724,97.0,98.44,98.39,8785600,97.43
2308,20090727,97.66,98.73,98.67,5627900,98.24
2309,20090728,97.38,98.68,98.41,3002100,97.98
2310,20090729,97.29,98.24,97.93,3677600,97.74
2311,20090730,98.91,100.14,98.95,3260000,99.16
2312,20090731,98.708,99.76,99.17,3430900,99.01
2313,20090803,99.64,100.85,100.67,3324600,100.15
2314,20090804,100.11,101.16,100.98,3250000,100.3
2315,20090805,99.91,101.17,100.69,3038100,101.11
2316,20090806,99.75,101.32,100.23,2803200,101.18
2317,20090807,100.71,102.35,101.49,2578700,101.28
2318,20090810,100.61,101.538,101.34,2760400,101.06
2319,20090811,99.78,100.93,100.0,5343600,100.88
2320,20090812,99.85,101.88,101.12,2591700,99.85
2321,20090813,100.58,101.93,101.88,5158200,101.58
2322,20090814,100.01,101.92,101.05,3872500,101.89
2323,20090817,98.43,99.25,98.57,2980400,99.15
2324,20090818,98.67,99.76,99.52,5599900,98.88
2325,20090819,98.586,100.62,100.3,7211600,98.66
2326,20090820,100.21,101.54,101.31,2216800,100.38
2327,20090821,101.95200000000001,103.46,103.28,1940700,102.17
2328,20090824,102.93,104.28,103.27,1972400,103.72
2329,20090825,103.27,104.49,103.5,2973100,103.73
2330,20090826,102.822,103.95,103.46,2647700,103.16
2331,20090827,102.28,104.05,103.78,1798600,103.37
2332,20090828,103.0,104.67,103.73,2488300,104.57
2333,20090831,102.146,102.89,102.8,2699700,102.67
2334,20090901,100.3,103.66,100.5,3501400,102.29
2335,20090902,99.89,100.76,100.11,2553800,100.08
2336,20090903,99.94,101.09,100.92,1517900,100.7
2337,20090904,100.87,102.43,102.36,2243100,101.2
2338,20090908,102.742,103.38,103.27,1506800,103.33
2339,20090909,103.15,104.42,104.06,1701500,103.44
2340,20090910,103.57,105.2,105.09,2480300,104.1
2341,20090911,104.64,105.6468,105.14,1538200,105.35
2342,20090914,104.21,105.81,105.71,6769000,104.21
2343,20090915,105.12,106.4648,106.04,3379000,105.79
2344,20090916,106.1,107.7,107.66,2503400,106.46
2345,20090917,106.95,108.42,107.53,3387300,107.53
2346,20090918,107.25,108.04,107.6,3572500,108.02
2347,20090921,106.55,107.58,107.29,7399800,106.8
2348,20090922,107.48,108.24,107.94,2065500,107.98
2349,20090923,106.36,108.37,106.56,3701300,107.7
2350,20090924,104.91,106.98,105.32,4716000,106.72
2351,20090925,104.43,105.7,104.86,4080900,105.11
2352,20090928,105.1775,106.88,106.62,3114200,105.23
2353,20090929,106.13,107.35,106.32,3226400,106.85
2354,20090930,104.97,106.79,106.01,3299400,106.7
2355,20091001,103.28,106.6,103.32,6260200,105.67
2356,20091002,102.33,103.42,102.85,2994800,102.38
2357,20091005,102.95,104.65,104.35,2239100,103.21
2358,20091006,105.06,106.47,105.8,2763000,105.12
2359,20091007,105.44,106.25,106.11,2880500,105.63
2360,20091008,106.52,107.52,106.92,2044800,106.9
2361,20091009,106.71,107.59,107.55,1849100,106.94
2362,20091012,107.63,108.43,108.03,1446000,108.13
2363,20091013,107.13,108.01,107.83,6010700,107.76
2364,20091014,108.62,109.77,109.7,3052200,109.09
2365,20091015,109.08,110.07,110.07,2924500,109.17
2366,20091016,108.58,109.62,109.25,2242300,109.08
2367,20091019,109.1,110.48,110.17,2096900,109.46
2368,20091020,109.04,110.34,109.63,3112000,110.3
2369,20091021,108.51,110.66,108.56,3741400,109.4
2370,20091022,107.85,110.01,109.64,4915200,108.56
2371,20091023,108.0,110.75,108.46,4827900,110.06
2372,20091026,106.97,109.66,107.19,5500600,108.57
2373,20091027,106.3,107.74,106.77,5870500,107.4
2374,20091028,104.69,106.81,104.76,5356800,106.48
2375,20091029,104.7473,107.19,106.96,4557900,105.53
2376,20091030,103.77,106.97,103.97,6859400,106.68
2377,20091102,103.42,105.744,104.63,5511900,104.4
2378,20091103,103.89,105.12,104.97,5352000,104.06
2379,20091104,104.9803,106.66,105.1,5923700,105.84
2380,20091105,105.79,107.205,107.16,3062600,106.0
2381,20091106,106.4,107.74,107.51,3510400,106.59
2382,20091109,108.23,109.96,109.92,2704100,108.35
2383,20091110,109.33,110.28,109.89,3267300,109.66
2384,20091111,109.97,111.17,110.48,5195500,110.68
2385,20091112,109.1,110.9365,109.37,4824100,110.35
2386,20091113,109.12,110.44,110.02,4186800,109.67
2387,20091116,110.68,112.05,111.55,4272100,110.75
2388,20091117,110.87,111.74,111.65,3015600,111.29
2389,20091118,110.94,111.8,111.62,3524500,111.64
2390,20091119,109.5,110.9,110.13,4135300,110.88
2391,20091120,109.36,110.1119,109.89,3529600,109.61
2392,20091123,110.97,112.12,111.24,3140400,111.09
2393,20091124,110.46,111.5,111.29,3998200,111.39
2394,20091125,111.2,111.86,111.71,2886100,111.52
2395,20091127,108.62,110.67,109.97,3062800,108.72
2396,20091130,109.37,110.5,110.3,4405900,109.85
2397,20091201,111.1,112.02,111.58,3674400,111.26
2398,20091202,111.28399999999999,112.38,111.7,2847100,111.66
2399,20091203,110.65,112.55,110.76,3256900,111.9
2400,20091204,110.39,112.73,111.36,5508500,112.23
2401,20091207,110.85,112.65,111.19,2330300,111.29
2402,20091208,109.45,110.6,110.02,2816400,110.44
2403,20091209,109.37,110.53,110.35,5393300,109.93
2404,20091210,110.83,111.48,111.0,4291600,111.06
2405,20091211,110.98,111.73,111.47,4259300,111.47
2406,20091214,111.73,112.36,112.23,3201000,112.25
2407,20091215,111.37,112.29,111.69,2537500,111.85
2408,20091216,111.65,112.49,111.9,2842400,112.18
2409,20091217,110.44,111.27,110.48,7248700,111.08
2410,20091218,110.221,111.25,111.18,4320300,111.14
2411,20091221,111.69,112.65,112.21,2675400,111.7
2412,20091222,112.38,113.0,112.65,2204600,112.52
2413,20091223,112.47,113.06,112.93,5763400,113.03
2414,20091224,112.55,112.98,112.93,705700,112.6
2415,20091228,112.68,113.34,113.13,2157400,113.28
2416,20091229,112.92,113.43,112.98,1766900,113.43
2417,20091230,112.53,113.0,112.89,2501300,112.61
2418,20091231,111.61,113.14,111.81,3001500,113.1
2419,20100104,112.71,113.74,113.65,3574100,112.77
2420,20100105,113.25,114.03,113.98,2784100,113.62
2421,20100106,113.7901,114.34,114.07,3912800,113.89
2422,20100107,113.55,114.67,114.57,2977500,113.87
2423,20100108,114.01,114.97,114.96,2887500,114.23
2424,20100111,114.59,115.49,115.12,3100400,115.4
2425,20100112,113.58,114.57,114.06,3453900,114.32
2426,20100113,113.72,115.3,114.96,5017700,114.33
2427,20100114,114.37,115.48,115.3,2608000,114.92
2428,20100115,113.56,115.2,114.0,5227700,114.99
2429,20100119,113.95,115.49,115.41,3430400,114.0
2430,20100120,113.34,114.66,114.27,7105900,114.63
2431,20100121,111.90100000000001,114.62,112.03,9015900,114.29
2432,20100122,109.46,111.98,109.61,7485800,111.58
2433,20100125,109.78,110.76,110.16,3415700,110.57
2434,20100126,109.39,110.809,109.64,4492500,109.69
2435,20100127,108.68,110.42,110.2,5421100,109.52
2436,20100128,108.25,110.58,108.88,5434700,110.55
2437,20100129,107.56,110.1173,107.66,5678800,109.38
2438,20100201,108.42,109.4,109.36,3406900,108.55
2439,20100202,109.23,110.944,110.73,3188400,109.62
2440,20100203,109.88,110.779,110.17,5049100,110.24
2441,20100204,106.774,109.36,106.8,5599700,109.32
2442,20100205,104.9,107.22,107.03,7381200,106.91
2443,20100208,106.12,107.65,106.2,3265900,107.07
2444,20100209,106.611,108.48,107.58,4977200,107.49
2445,20100210,106.46,107.95,107.33,2837300,107.37
2446,20100211,106.6,108.59,108.43,3114300,107.23
2447,20100212,106.86,108.4,108.39,5902700,107.3
2448,20100216,108.79,110.21,110.1,2999300,109.25
2449,20100217,110.1025,110.76,110.59,3728900,110.61
2450,20100218,110.4,111.5,111.29,4157500,110.43
2451,20100219,110.73,111.94,111.52,5073400,110.96
2452,20100222,111.2,112.02,111.53,3043500,111.89
2453,20100223,109.875,111.57,110.13,4136200,111.21
2454,20100224,110.22,111.36,111.14,3771400,110.51
2455,20100225,109.3,111.09,111.05,5414100,109.57
2456,20100226,110.4726,111.47,111.05,3505200,111.11
2457,20100301,111.56,112.37,112.22,2226000,111.6
2458,20100302,112.36,113.1,112.51,4930200,112.75
2459,20100303,112.4,113.33,112.68,3489700,112.88
2460,20100304,112.39,113.18,112.99,2456000,112.8
2461,20100305,113.48,114.72,114.62,2942800,113.79
2462,20100308,114.4678,114.9,114.66,2321100,114.66
2463,20100309,114.24,115.36,114.79,2836500,114.3
2464,20100310,114.8,115.65,115.3,3818000,114.89
2465,20100311,114.73,115.85,115.82,1846600,115.11
2466,20100312,115.55,116.37,115.81,2583800,116.32
2467,20100315,114.98100000000001,115.96,115.88,2549000,115.65
2468,20100316,115.89,116.9,116.82,3865000,116.18
2469,20100317,117.1,117.87,117.48,2563300,117.13
2470,20100318,116.98,117.66,117.43,6749200,117.48
2471,20100319,116.39,117.84,116.82,3864300,117.83
2472,20100322,116.12,117.68,117.45,3479900,116.19
2473,20100323,117.2501,118.39,118.3,2610700,117.65
2474,20100324,117.48,118.22,117.72,7696500,117.86
2475,20100325,116.9,118.49,117.01,3310100,118.06
2476,20100326,116.52,117.81,117.06,3894800,117.27
2477,20100329,117.36,117.92,117.71,2674900,117.56
2478,20100330,117.29,118.19,117.77,3573300,117.86
2479,20100331,117.0,117.896,117.34,4777200,117.31
2480,20100401,117.49,118.64,118.21,5210100,118.19
2481,20100405,118.3,119.22,119.16,1772200,118.63
2482,20100406,118.68,119.64,119.39,2441500,118.84
2483,20100407,118.2,119.46,118.76,3782000,119.19
2484,20100408,117.98,119.36,119.12,3425200,118.35
2485,20100409,119.19,119.98,119.9,2329100,119.41
2486,20100412,119.95,120.41,120.13,1908400,120.1
2487,20100413,119.382,120.41,120.24,1996200,119.99
2488,20100414,120.47,121.5781,121.55,2408700,120.67
2489,20100415,121.34,121.91,121.68,3191000,121.36
2490,20100416,119.1505,121.46,119.79,7591000,121.27
2491,20100419,118.8699,120.32,120.19,3604400,119.39
2492,20100420,120.56,121.37,121.28,2823500,120.96
2493,20100421,120.4,121.61,121.06,2054400,121.34
2494,20100422,119.52,121.56,121.37,3287100,120.24
2495,20100423,121.03,122.25,122.14,3114900,121.35
2496,20100426,121.64,122.5,121.72,3472000,122.26
2497,20100427,118.64,121.66,118.87,6070500,121.04
2498,20100428,118.67,120.05,119.76,5364600,119.43
2499,20100429,120.47,121.5,121.23,2829700,120.51
2500,20100430,119.16,121.39,119.24,4593300,121.26
2501,20100503,119.59,121.07,120.76,2364000,119.75
2502,20100504,117.31,119.42,117.96,4660400,119.42
2503,20100505,116.36,118.16799999999999,117.23,5541400,116.92
2504,20100506,88.42,117.49,113.2,12125700,116.64
2505,20100507,109.95,114.12,111.46,12142600,113.01
2506,20100510,115.27,117.0,116.51,7195500,116.19
2507,20100511,115.285,117.73,116.16,6734500,115.46
2508,20100512,116.46,117.97,117.77,5827700,116.65
2509,20100513,116.26,118.05,116.37,3944600,117.57
2510,20100514,113.23,115.69,114.28,6173000,115.51
2511,20100517,112.12,114.87,114.29,4637800,114.55
2512,20100518,112.39,115.58,112.8,5422900,115.23
2513,20100519,110.73,113.12,112.14,4924800,112.15
2514,20100520,107.81,110.22,107.93,8737700,109.77
2515,20100521,105.97,109.71,109.4,6763900,106.22
2516,20100524,107.97,109.72,108.07,4729200,108.84
2517,20100525,104.74,108.2,108.16,6089000,105.44
2518,20100526,107.18,109.81,107.46,5294200,108.86
2519,20100527,109.16,111.15,111.12,7155700,109.57
2520,20100528,109.21,111.02,109.7,6116000,111.02
2521,20100601,107.7,110.28,107.84,6988100,108.71
2522,20100602,107.96,110.69,110.66,4938800,108.43
2523,20100603,109.95,111.39,111.04,4169900,111.03
2524,20100604,106.8,109.65,107.145,6229300,108.95
2525,20100607,105.72,107.92,105.85,4356300,107.55
2526,20100608,104.97,107.16,106.86,7096300,105.9
2527,20100609,106.0,108.59,106.32,8649700,107.58
2528,20100610,108.03,109.63,109.55,6642200,108.21
2529,20100611,108.47,110.11,109.99,3423000,108.52
2530,20100614,109.75,111.476,109.88,4625400,110.89
2531,20100615,110.46,112.46,112.32,6695300,110.62
2532,20100616,111.58,112.79,112.31,5193200,111.78
2533,20100617,111.44,112.69,112.51,3283200,112.67
2534,20100618,112.28,113.02,112.61,4659500,112.76
2535,20100621,111.69,114.11,112.27,4267400,114.03
2536,20100622,110.3,112.79,110.46,4100600,112.31
2537,20100623,108.88,110.42,109.58,5055500,110.06
2538,20100624,107.52,109.2,107.84,3903600,109.06
2539,20100625,107.15,108.78,108.27,5647700,108.11
2540,20100628,107.52,108.69,107.88,2079500,108.39
2541,20100629,103.93,106.44,104.58,5237100,106.41
2542,20100630,103.25,105.25,103.46,9759600,104.3
2543,20100701,101.5,103.84,103.21,7741500,103.54
2544,20100702,101.98,103.77,102.6,3745200,103.48
2545,20100706,102.25,104.74,103.25,4124600,104.0
2546,20100707,103.39,106.61,106.5,3245000,103.48
2547,20100708,106.31,107.65,107.53,3237200,107.36
2548,20100709,107.31,108.34,108.31,2112400,107.53
2549,20100712,107.56,108.61,108.42,6866700,107.98
2550,20100713,109.33,110.48,110.08,3117200,109.53
2551,20100714,109.24,110.45,110.04,4848000,109.68
2552,20100715,108.56,110.44,110.1,3137400,109.99
2553,20100716,106.83,109.56,107.05,2959400,109.49
2554,20100719,106.61,108.006,107.71,1566700,107.44
2555,20100720,106.2001,108.94,108.86,4696500,106.25
2556,20100721,107.0,109.47,107.49,5476200,109.41
2557,20100722,108.69,110.32,109.84,3510000,108.72
2558,20100723,109.32,110.95,110.78,2243800,109.65
2559,20100726,110.65,112.06,111.98,3025100,111.01
2560,20100727,111.5,112.66,111.93,3566100,112.61
2561,20100728,110.86,112.02,111.2,1739800,111.7
2562,20100729,109.8,112.2,110.66,2631500,111.92
2563,20100730,109.3566,111.23,110.69,4571200,109.58
2564,20100802,111.94,113.33,113.13,3220000,112.37
2565,20100803,112.25,113.16,112.58,2550500,112.87
2566,20100804,112.56,113.5,113.39,2329600,112.93
2567,20100805,112.48,113.29,113.26,1912800,112.67
2568,20100806,111.32,112.96,112.78,3810500,112.12
2569,20100809,112.72,113.58,113.39,1357100,113.33
2570,20100810,111.77,113.35,112.82,2952700,112.43
2571,20100811,109.512,111.06,109.7,3574300,111.06
2572,20100812,107.99,109.39,109.0,3045100,108.04
2573,20100813,108.57,109.33,108.69,3210500,108.66
2574,20100816,107.57,108.97,108.66,2304500,107.96
2575,20100817,109.26,110.76,109.97,2599100,109.54
2576,20100818,109.3,110.75,110.16,2440800,109.91
2577,20100819,107.81,109.87,108.3,3301200,109.58
2578,20100820,107.13,108.07,107.9,2492500,107.93
2579,20100823,107.46,108.95,107.5,2395700,108.4
2580,20100824,105.36,106.76,105.948,3772500,106.27
2581,20100825,104.63,106.7,106.295,2957400,105.34
2582,20100826,105.25,106.94,105.6,2869600,106.79
2583,20100827,104.64,107.34,107.22,6320500,106.26
2584,20100830,105.67,107.27,105.71,1922100,106.96
2585,20100831,104.86,106.348,105.79,3676400,105.27
2586,20100901,107.05,108.98,108.83,3458500,107.12
2587,20100902,108.87,109.88,109.86,5278400,109.09
2588,20100903,110.34,111.37,111.29,2922800,110.93
2589,20100907,109.94,110.88,110.09,2767800,110.77
2590,20100908,110.21,111.23,110.77,4018100,110.24
2591,20100909,111.02,112.07,111.3,1601500,112.06
2592,20100910,111.26,112.0,111.93,1789800,111.53
2593,20100913,112.55,113.3474,113.16,1966500,112.99
2594,20100914,112.48,113.71,113.07,2237800,112.94
2595,20100915,112.39,113.6,113.49,2944300,112.73
2596,20100916,112.76,113.52,113.42,2450900,113.12
2597,20100917,113.19,114.15,113.44,2058600,114.03
2598,20100920,113.6201,115.48,115.26,3383900,113.88
2599,20100921,114.53,115.859,114.98,4540100,115.35
2600,20100922,114.13,115.45,114.47,3785400,114.84
2601,20100923,113.19,114.68,113.53,2603300,113.48
2602,20100924,114.03,115.27,115.14,2268600,114.15
2603,20100927,114.55,115.36,114.61,2741400,115.29
2604,20100928,113.57,115.42,115.12,3565000,114.83
2605,20100929,114.41,115.3,114.83,1898100,114.82
2606,20100930,113.98,116.17,114.49,4693200,115.45
2607,20101001,114.31,115.4914,115.0,4118700,115.36
2608,20101004,113.57,115.25,114.14,5666800,114.78
2609,20101005,115.05,116.69,116.39,2800200,115.2
2610,20101006,115.9503,116.71,116.41,2952100,116.39
2611,20101007,115.59,116.91,116.3,2431400,116.88
2612,20101008,116.01,117.25,116.92,2098300,116.44
2613,20101011,116.65,117.36,117.05,1406900,117.12
2614,20101012,116.04,117.75,117.41,3443900,116.71
2615,20101013,117.78,118.94,118.28,2906900,118.06
2616,20101014,117.12,118.4,117.98,3004600,118.2
2617,20101015,117.17,118.74,118.12,2990700,118.7
2618,20101018,117.92,119.05,118.66,1978200,118.14
2619,20101019,116.44,118.23,117.12,5637300,117.57
2620,20101020,117.27,118.83,118.22,2206900,117.32
2621,20101021,117.6,119.48,118.52,2532900,118.8
2622,20101022,118.41,118.92,118.78,1258400,118.71
2623,20101025,119.0,120.14,119.05,2761400,119.56
2624,20101026,118.27,119.24,119.13,2271100,118.49
2625,20101027,117.66,118.91,118.77,2604600,118.27
2626,20101028,118.23,119.5,118.86,2387700,119.44
2627,20101029,118.48,119.11,118.89,2615500,118.68
2628,20101101,118.25,120.14,118.92,3028900,119.43
2629,20101102,119.52,120.14,119.87,1139500,119.84
2630,20101103,118.85,120.41,120.4,4809800,120.08
2631,20101104,121.53,122.73,122.63,3641500,121.67
2632,20101105,122.6,123.32,123.15,3761200,122.75
2633,20101108,122.36,123.08,122.92,2108000,122.76
2634,20101109,121.529,123.35,121.99,4249600,123.24
2635,20101110,121.08,122.56,122.5,2941700,121.99
2636,20101111,121.09,122.22,122.05,2512500,121.47
2637,20101112,120.05,121.75,120.6,2821100,121.23
2638,20101115,120.4,121.44,120.44,2364400,121.0
2639,20101116,118.0,119.89,118.51,3896700,119.7
2640,20101117,118.26,119.0901,118.63,2071600,118.62
2641,20101118,119.76,120.79,120.38,3308200,119.77
2642,20101119,119.65,120.74,120.65,2505800,120.26
2643,20101122,119.18,120.63,120.57,3063800,120.1
2644,20101123,118.39,119.41,118.83,2760300,119.21
2645,20101124,119.59,120.64,120.61,2272500,119.59
2646,20101126,119.3,120.21,119.3,1040600,119.58
2647,20101129,118.15,119.88,119.57,2243200,118.9
2648,20101130,118.21,119.57,118.81,3929400,118.41
2649,20101201,120.62,121.63,121.4,2772000,120.63
2650,20101202,121.57,123.05,122.95,2145000,121.6
2651,20101203,122.53,123.43,123.28,2407900,122.58
2652,20101206,122.9162,123.45,123.13,2866000,123.04
2653,20101207,123.18,124.48,123.22,2471400,124.38
2654,20101208,122.84,123.79,123.67,3314700,123.37
2655,20101209,123.6,124.43,124.23,2151800,124.4
2656,20101210,124.17,125.02,124.93,1845800,124.55
2657,20101213,124.95,125.63,124.97,2728900,125.49
2658,20101214,124.73,125.65,125.1,3071300,125.22
2659,20101215,124.32,125.35,124.55,3193500,124.88
2660,20101216,124.19,125.33,125.19,4791300,124.62
2661,20101217,124.91,125.5274,125.4,3859800,125.14
2662,20101220,125.07,125.98,125.65,2844700,125.71
2663,20101221,125.98,126.56,126.43,3646500,126.07
2664,20101222,126.51,126.92,126.88,2479400,126.59
2665,20101223,125.78,126.26,126.09,1984600,126.13
2666,20101227,125.53,126.24,126.16,1382000,125.61
2667,20101228,126.0,126.41,126.3,1177700,126.38
2668,20101229,126.38,126.69,126.42,1674300,126.47
2669,20101230,126.02,126.54,126.24,1582000,126.26
2670,20101231,125.82,126.3425,126.25,2044100,126.0
2671,20110103,127.14,128.07001,127.52,3009600,127.19
2672,20110104,126.68,127.86,127.44,6058000,127.81
2673,20110105,126.95,128.2,128.09,3371200,127.06
2674,20110106,127.5,128.3,127.85,3846000,128.17
2675,20110107,126.64,128.24001,127.62,2378000,128.05
2676,20110110,126.6976,127.6462,127.49,2302000,127.07
2677,20110111,127.43,128.23,127.92,3252500,127.94
2678,20110112,128.46001,129.2,129.09,3447200,128.7
2679,20110113,128.53999,129.17,128.91,3429300,129.07001
2680,20110114,128.59,129.82001,129.71001,2192700,128.64999
2681,20110118,129.5237,130.11,130.03999,6225700,129.64
2682,20110119,128.39,129.98,128.73,4824800,129.89
2683,20110120,127.63,128.86,128.57001,3408200,128.45
2684,20110121,128.72,129.64999,128.85001,2188700,129.36
2685,20110124,128.7576,129.74001,129.61,3211800,128.75999
2686,20110125,128.60001,129.8,129.59,6585300,129.25
2687,20110126,129.71001,130.55,130.21001,2922600,129.95
2688,20110127,129.97,130.69,130.52,3346900,130.22
2689,20110128,128.0,130.83,128.14,5051900,130.64999
2690,20110131,128.23758999999998,129.27,129.14999,3922600,128.56
2691,20110201,129.89,131.46001,131.24001,3190700,129.94
2692,20110202,130.81,131.32001,130.98,2697000,130.89999
2693,20110203,130.06,131.46001,131.25,2515200,130.74001
2694,20110204,130.72,131.69,131.63,2183000,131.33
2695,20110207,131.94,132.89,132.46001,1884800,131.95
2696,20110208,132.24001,133.14,133.10001,2618300,132.57001
2697,20110209,132.11011000000002,133.1199,132.75999,2783400,132.64
2698,20110210,131.8,132.94,132.82001,2108100,132.09
2699,20110211,132.26199,133.77991,133.60001,2371900,132.32001
2700,20110214,133.39,134.02,133.91,1477900,133.55
2701,20110215,133.16,133.84,133.5,2257500,133.52
