date,low,high,close,volume,open
2010-01-15,113.56,115.2,114,5227700,114.99
2010-01-19,113.95,115.49,115.41,3430400,114
2010-01-20,113.34,114.66,114.27,7105900,114.63
2010-01-21,111.901,114.62,112.03,9015900,114.29
2010-01-22,109.46,111.98,109.61,7485800,111.58
2010-01-25,109.78,110.76,110.16,3415700,110.57
2010-01-26,109.39,110.809,109.64,4492500,109.69
2010-01-27,108.68,110.42,110.2,5421100,109.52
2010-01-28,108.25,110.58,108.88,5434700,110.55
2010-01-29,107.56,110.1173,107.66,5678800,109.38
2010-02-01,108.42,109.4,109.36,3406900,108.55
2010-02-02,109.23,110.944,110.73,3188400,109.62
2010-02-03,109.88,110.779,110.17,5049100,110.24
2010-02-04,106.774,109.36,106.8,5599700,109.32
2010-02-05,104.9,107.22,107.03,7381200,106.91
2010-02-08,106.12,107.65,106.2,3265900,107.07
2010-02-09,106.611,108.48,107.58,4977200,107.49
2010-02-10,106.46,107.95,107.33,2837300,107.37
2010-02-11,106.6,108.59,108.43,3114300,107.23
2010-02-12,106.86,108.4,108.39,5902700,107.3
2010-02-16,108.79,110.21,110.1,2999300,109.25
2010-02-17,110.1025,110.76,110.59,3728900,110.61
2010-02-18,110.4,111.5,111.29,4157500,110.43
2010-02-19,110.73,111.94,111.52,5073400,110.96
2010-02-22,111.2,112.02,111.53,3043500,111.89
2010-02-23,109.875,111.57,110.13,4136200,111.21
2010-02-24,110.22,111.36,111.14,3771400,110.51
2010-02-25,109.3,111.09,111.05,5414100,109.57
2010-02-26,110.4726,111.47,111.05,3505200,111.11
2010-03-01,111.56,112.37,112.22,2226000,111.6
2010-03-02,112.36,113.1,112.51,4930200,112.75
2010-03-03,112.4,113.33,112.68,3489700,112.88
2010-03-04,112.39,113.18,112.99,2456000,112.8
2010-03-05,113.48,114.72,114.62,2942800,113.79
2010-03-08,114.4678,114.9,114.66,2321100,114.66
2010-03-09,114.24,115.36,114.79,2836500,114.3
2010-03-10,114.8,115.65,115.3,3818000,114.89
2010-03-11,114.73,115.85,115.82,1846600,115.11
2010-03-12,115.55,116.37,115.81,2583800,116.32
2010-03-15,114.981,115.96,115.88,2549000,115.65
2010-03-16,115.89,116.9,116.82,3865000,116.18
2010-03-17,117.1,117.87,117.48,2563300,117.13
2010-03-18,116.98,117.66,117.43,6749200,117.48
2010-03-19,116.39,117.84,116.82,3864300,117.83
2010-03-22,116.12,117.68,117.45,3479900,116.19
2010-03-23,117.2501,118.39,118.3,2610700,117.65
2010-03-24,117.48,118.22,117.72,7696500,117.86
2010-03-25,116.9,118.49,117.01,3310100,118.06
2010-03-26,116.52,117.81,117.06,3894800,117.27
2010-03-29,117.36,117.92,117.71,2674900,117.56
2010-03-30,117.29,118.19,117.77,3573300,117.86
2010-03-31,117,117.896,117.34,4777200,117.31
2010-04-01,117.49,118.64,118.21,5210100,118.19
2010-04-05,118.3,119.22,119.16,1772200,118.63
2010-04-06,118.68,119.64,119.39,2441500,118.84
2010-04-07,118.2,119.46,118.76,3782000,119.19
2010-04-08,117.98,119.36,119.12,3425200,118.35
2010-04-09,119.19,119.98,119.9,2329100,119.41
2010-04-12,119.95,120.41,120.13,1908400,120.1
2010-04-13,119.382,120.41,120.24,1996200,119.99
2010-04-14,120.47,121.5781,121.55,2408700,120.67
2010-04-15,121.34,121.91,121.68,3191000,121.36
2010-04-16,119.1505,121.46,119.79,7591000,121.27
2010-04-19,118.8699,120.32,120.19,3604400,119.39
2010-04-20,120.56,121.37,121.28,2823500,120.96
2010-04-21,120.4,121.61,121.06,2054400,121.34
2010-04-22,119.52,121.56,121.37,3287100,120.24
2010-04-23,121.03,122.25,122.14,3114900,121.35
2010-04-26,121.64,122.5,121.72,3472000,122.26
2010-04-27,118.64,121.66,118.87,6070500,121.04
2010-04-28,118.67,120.05,119.76,5364600,119.43
2010-04-29,120.47,121.5,121.23,2829700,120.51
2010-04-30,119.16,121.39,119.24,4593300,121.26
2010-05-03,119.59,121.07,120.76,2364000,119.75
2010-05-04,117.31,119.42,117.96,4660400,119.42
2010-05-05,116.36,118.168,117.23,5541400,116.92
2010-05-06,88.42,117.49,113.2,12125700,116.64
2010-05-07,109.95,114.12,111.46,12142600,113.01
2010-05-10,115.27,117,116.51,7195500,116.19
2010-05-11,115.285,117.73,116.16,6734500,115.46
2010-05-12,116.46,117.97,117.77,5827700,116.65
2010-05-13,116.26,118.05,116.37,3944600,117.57
2010-05-14,113.23,115.69,114.28,6173000,115.51
2010-05-17,112.12,114.87,114.29,4637800,114.55
2010-05-18,112.39,115.58,112.8,5422900,115.23
2010-05-19,110.73,113.12,112.14,4924800,112.15
2010-05-20,107.81,110.22,107.93,8737700,109.77
2010-05-21,105.97,109.71,109.4,6763900,106.22
2010-05-24,107.97,109.72,108.07,4729200,108.84
2010-05-25,104.74,108.2,108.16,6089000,105.44
2010-05-26,107.18,109.81,107.46,5294200,108.86
2010-05-27,109.16,111.15,111.12,7155700,109.57
2010-05-28,109.21,111.02,109.7,6116000,111.02
2010-06-01,107.7,110.28,107.84,6988100,108.71
2010-06-02,107.96,110.69,110.66,4938800,108.43
2010-06-03,109.95,111.39,111.04,4169900,111.03
2010-06-04,106.8,109.65,107.145,6229300,108.95
2010-06-07,105.72,107.92,105.85,4356300,107.55
2010-06-08,104.97,107.16,106.86,7096300,105.9
2010-06-09,106,108.59,106.32,8649700,107.58
2010-06-10,108.03,109.63,109.55,6642200,108.21
2010-06-11,108.47,110.11,109.99,3423000,108.52
2010-06-14,109.75,111.476,109.88,4625400,110.89
2010-06-15,110.46,112.46,112.32,6695300,110.62
2010-06-16,111.58,112.79,112.31,5193200,111.78
2010-06-17,111.44,112.69,112.51,3283200,112.67
2010-06-18,112.28,113.02,112.61,4659500,112.76
2010-06-21,111.69,114.11,112.27,4267400,114.03
2010-06-22,110.3,112.79,110.46,4100600,112.31
2010-06-23,108.88,110.42,109.58,5055500,110.06
2010-06-24,107.52,109.2,107.84,3903600,109.06
2010-06-25,107.15,108.78,108.27,5647700,108.11
2010-06-28,107.52,108.69,107.88,2079500,108.39
2010-06-29,103.93,106.44,104.58,5237100,106.41
2010-06-30,103.25,105.25,103.46,9759600,104.3
2010-07-01,101.5,103.84,103.21,7741500,103.54
2010-07-02,101.98,103.77,102.6,3745200,103.48
2010-07-06,102.25,104.74,103.25,4124600,104
2010-07-07,103.39,106.61,106.5,3245000,103.48
2010-07-08,106.31,107.65,107.53,3237200,107.36
2010-07-09,107.31,108.34,108.31,2112400,107.53
2010-07-12,107.56,108.61,108.42,6866700,107.98
2010-07-13,109.33,110.48,110.08,3117200,109.53
2010-07-14,109.24,110.45,110.04,4848000,109.68
2010-07-15,108.56,110.44,110.1,3137400,109.99
2010-07-16,106.83,109.56,107.05,2959400,109.49
2010-07-19,106.61,108.006,107.71,1566700,107.44
2010-07-20,106.2001,108.94,108.86,4696500,106.25
2010-07-21,107,109.47,107.49,5476200,109.41
2010-07-22,108.69,110.32,109.84,3510000,108.72
2010-07-23,109.32,110.95,110.78,2243800,109.65
2010-07-26,110.65,112.06,111.98,3025100,111.01
2010-07-27,111.5,112.66,111.93,3566100,112.61
2010-07-28,110.86,112.02,111.2,1739800,111.7
2010-07-29,109.8,112.2,110.66,2631500,111.92
2010-07-30,109.3566,111.23,110.69,4571200,109.58
2010-08-02,111.94,113.33,113.13,3220000,112.37
2010-08-03,112.25,113.16,112.58,2550500,112.87
2010-08-04,112.56,113.5,113.39,2329600,112.93
2010-08-05,112.48,113.29,113.26,1912800,112.67
2010-08-06,111.32,112.96,112.78,3810500,112.12
2010-08-09,112.72,113.58,113.39,1357100,113.33
2010-08-10,111.77,113.35,112.82,2952700,112.43
2010-08-11,109.512,111.06,109.7,3574300,111.06
2010-08-12,107.99,109.39,109,3045100,108.04
2010-08-13,108.57,109.33,108.69,3210500,108.66
2010-08-16,107.57,108.97,108.66,2304500,107.96
2010-08-17,109.26,110.76,109.97,2599100,109.54
2010-08-18,109.3,110.75,110.16,2440800,109.91
2010-08-19,107.81,109.87,108.3,3301200,109.58
2010-08-20,107.13,108.07,107.9,2492500,107.93
2010-08-23,107.46,108.95,107.5,2395700,108.4
2010-08-24,105.36,106.76,105.948,3772500,106.27
2010-08-25,104.63,106.7,106.295,2957400,105.34
2010-08-26,105.25,106.94,105.6,2869600,106.79
2010-08-27,104.64,107.34,107.22,6320500,106.26
2010-08-30,105.67,107.27,105.71,1922100,106.96
2010-08-31,104.86,106.348,105.79,3676400,105.27
2010-09-01,107.05,108.98,108.83,3458500,107.12
2010-09-02,108.87,109.88,109.86,5278400,109.09
2010-09-03,110.34,111.37,111.29,2922800,110.93
2010-09-07,109.94,110.88,110.09,2767800,110.77
2010-09-08,110.21,111.23,110.77,4018100,110.24
2010-09-09,111.02,112.07,111.3,1601500,112.06
2010-09-10,111.26,112,111.93,1789800,111.53
2010-09-13,112.55,113.3474,113.16,1966500,112.99
2010-09-14,112.48,113.71,113.07,2237800,112.94
2010-09-15,112.39,113.6,113.49,2944300,112.73
2010-09-16,112.76,113.52,113.42,2450900,113.12
2010-09-17,113.19,114.15,113.44,2058600,114.03
2010-09-20,113.6201,115.48,115.26,3383900,113.88
2010-09-21,114.53,115.859,114.98,4540100,115.35
2010-09-22,114.13,115.45,114.47,3785400,114.84
2010-09-23,113.19,114.68,113.53,2603300,113.48
2010-09-24,114.03,115.27,115.14,2268600,114.15
2010-09-27,114.55,115.36,114.61,2741400,115.29
2010-09-28,113.57,115.42,115.12,3565000,114.83
2010-09-29,114.41,115.3,114.83,1898100,114.82
2010-09-30,113.98,116.17,114.49,4693200,115.45
2010-10-01,114.31,115.4914,115,4118700,115.36
2010-10-04,113.57,115.25,114.14,5666800,114.78
2010-10-05,115.05,116.69,116.39,2800200,115.2
2010-10-06,115.9503,116.71,116.41,2952100,116.39
2010-10-07,115.59,116.91,116.3,2431400,116.88
2010-10-08,116.01,117.25,116.92,2098300,116.44
2010-10-11,116.65,117.36,117.05,1406900,117.12
2010-10-12,116.04,117.75,117.41,3443900,116.71
2010-10-13,117.78,118.94,118.28,2906900,118.06
2010-10-14,117.12,118.4,117.98,3004600,118.2
2010-10-15,117.17,118.74,118.12,2990700,118.7
2010-10-18,117.92,119.05,118.66,1978200,118.14
2010-10-19,116.44,118.23,117.12,5637300,117.57
2010-10-20,117.27,118.83,118.22,2206900,117.32
2010-10-21,117.6,119.48,118.52,2532900,118.8
2010-10-22,118.41,118.92,118.78,1258400,118.71
2010-10-25,119,120.14,119.05,2761400,119.56
2010-10-26,118.27,119.24,119.13,2271100,118.49
2010-10-27,117.66,118.91,118.77,2604600,118.27
2010-10-28,118.23,119.5,118.86,2387700,119.44
2010-10-29,118.48,119.11,118.89,2615500,118.68
2010-11-01,118.25,120.14,118.92,3028900,119.43
2010-11-02,119.52,120.14,119.87,1139500,119.84
2010-11-03,118.85,120.41,120.4,4809800,120.08
2010-11-04,121.53,122.73,122.63,3641500,121.67
2010-11-05,122.6,123.32,123.15,3761200,122.75
2010-11-08,122.36,123.08,122.92,2108000,122.76
2010-11-09,121.529,123.35,121.99,4249600,123.24
2010-11-10,121.08,122.56,122.5,2941700,121.99
2010-11-11,121.09,122.22,122.05,2512500,121.47
2010-11-12,120.05,121.75,120.6,2821100,121.23
2010-11-15,120.4,121.44,120.44,2364400,121
2010-11-16,118,119.89,118.51,3896700,119.7
2010-11-17,118.26,119.0901,118.63,2071600,118.62
2010-11-18,119.76,120.79,120.38,3308200,119.77
2010-11-19,119.65,120.74,120.65,2505800,120.26
2010-11-22,119.18,120.63,120.57,3063800,120.1
2010-11-23,118.39,119.41,118.83,2760300,119.21
2010-11-24,119.59,120.64,120.61,2272500,119.59
2010-11-26,119.3,120.21,119.3,1040600,119.58
2010-11-29,118.15,119.88,119.57,2243200,118.9
2010-11-30,118.21,119.57,118.81,3929400,118.41
2010-12-01,120.62,121.63,121.4,2772000,120.63
2010-12-02,121.57,123.05,122.95,2145000,121.6
2010-12-03,122.53,123.43,123.28,2407900,122.58
2010-12-06,122.9162,123.45,123.13,2866000,123.04
2010-12-07,123.18,124.48,123.22,2471400,124.38
2010-12-08,122.84,123.79,123.67,3314700,123.37
2010-12-09,123.6,124.43,124.23,2151800,124.4
2010-12-10,124.17,125.02,124.93,1845800,124.55
2010-12-13,124.95,125.63,124.97,2728900,125.49
2010-12-14,124.73,125.65,125.1,3071300,125.22
2010-12-15,124.32,125.35,124.55,3193500,124.88
2010-12-16,124.19,125.33,125.19,4791300,124.62
2010-12-17,124.91,125.5274,125.4,3859800,125.14
2010-12-20,125.07,125.98,125.65,2844700,125.71
2010-12-21,125.98,126.56,126.43,3646500,126.07
2010-12-22,126.51,126.92,126.88,2479400,126.59
2010-12-23,125.78,126.26,126.09,1984600,126.13
2010-12-27,125.53,126.24,126.16,1382000,125.61
2010-12-28,126,126.41,126.3,1177700,126.38
2010-12-29,126.38,126.69,126.42,1674300,126.47
2010-12-30,126.02,126.54,126.24,1582000,126.26
2010-12-31,125.82,126.3425,126.25,2044100,126
2011-01-03,127.14,128.07001,127.52,3009600,127.19
2011-01-04,126.68,127.86,127.44,6058000,127.81
2011-01-05,126.95,128.2,128.09,3371200,127.06
2011-01-06,127.5,128.3,127.85,3846000,128.17
2011-01-07,126.64,128.24001,127.62,2378000,128.05
2011-01-10,126.6976,127.6462,127.49,2302000,127.07
2011-01-11,127.43,128.23,127.92,3252500,127.94
2011-01-12,128.46001,129.2,129.09,3447200,128.7
2011-01-13,128.53999,129.17,128.91,3429300,129.07001
2011-01-14,128.59,129.82001,129.71001,2192700,128.64999
2011-01-18,129.5237,130.11,130.03999,6225700,129.64
2011-01-19,128.39,129.98,128.73,4824800,129.89
2011-01-20,127.63,128.86,128.57001,3408200,128.45
2011-01-21,128.72,129.64999,128.85001,2188700,129.36
2011-01-24,128.7576,129.74001,129.61,3211800,128.75999
2011-01-25,128.60001,129.8,129.59,6585300,129.25
2011-01-26,129.71001,130.55,130.21001,2922600,129.95
2011-01-27,129.97,130.69,130.52,3346900,130.22
2011-01-28,128,130.83,128.14,5051900,130.64999
2011-01-31,128.23759,129.27,129.14999,3922600,128.56
2011-02-01,129.89,131.46001,131.24001,3190700,129.94
2011-02-02,130.81,131.32001,130.98,2697000,130.89999
2011-02-03,130.06,131.46001,131.25,2515200,130.74001
2011-02-04,130.72,131.69,131.63,2183000,131.33
2011-02-07,131.94,132.89,132.46001,1884800,131.95
2011-02-08,132.24001,133.14,133.10001,2618300,132.57001
2011-02-09,132.11011,133.1199,132.75999,2783400,132.64
2011-02-10,131.8,132.94,132.82001,2108100,132.09
2011-02-11,132.26199,133.77991,133.60001,2371900,132.32001
2011-02-14,133.39,134.02,133.91,1477900,133.55
2011-02-15,133.16,133.84,133.5,2257500,133.52
2011-02-16,133.69,134.50999,134.31,3856200,133.98
2011-02-17,133.84,134.91,134.75999,3321100,133.96001
2011-02-18,134.55,135.17999,135.03999,2188500,134.87
2011-02-22,131.97,134.35001,132.35001,3830200,133.61
2011-02-23,130.7,132.5499,131.52,4306400,132.25
2011-02-24,130.19,131.92,131.44,3810800,131.35001
2011-02-25,131.89,132.91,132.78,2071000,131.99001
2011-02-28,132.89,133.8,133.62,3737300,133.33
2011-03-01,131.42,134.21001,131.44,3913000,134.14999
2011-03-02,131.10001,132.3,131.64999,2271900,131.25
2011-03-03,132.89,134.11,133.92,2048400,132.89999
2011-03-04,132.10001,133.96001,132.96001,2005200,133.91
2011-03-07,131.24001,133.64999,131.96001,2444600,133.37
2011-03-08,131.56,133.49001,133.03999,2243200,132.14
2011-03-09,132.10001,133.27,132.87,1660700,132.8
2011-03-10,130.291,131.52,130.44,3030000,131.5
2011-03-11,129.88,131.78239,131.42,4384200,129.99001
2011-03-14,129.55,130.9386,130.53999,3524700,130.46001
2011-03-15,126.95,129.81,129.09,4061400,127.04
2011-03-16,125.75,129.02,126.67,5105700,128.64
2011-03-17,127.57,128.83,128.27,5174700,128.5
2011-03-18,128.53999,129.92,128.78,2617400,129.86
2011-03-21,130.22,131.03999,130.77,3139500,130.39
2011-03-22,130.21001,130.91,130.31,2223800,130.75
2011-03-23,129.37,131.03999,130.67,1730000,129.95
2011-03-24,130.72,132.13,131.94,2844600,131.46001
2011-03-25,131.39999,132.31,131.73,2224200,131.66
2011-03-28,131.39,132.36,131.44,1738900,132.07001
2011-03-29,130.88,132.33,132.33,2070600,131.34
2011-03-30,132.82001,133.60001,133.2,3809600,133.00999
2011-03-31,132.89999,133.42,133.00999,2152800,133.08
2011-04-01,133.3,134.22,133.61,3597500,133.91
2011-04-04,133.34,134.12,133.8,2484800,133.89999
2011-04-05,133.39999,134.27,133.64999,5451500,133.42999
2011-04-06,133.57001,134.42999,134.09,3076500,134.33
2011-04-07,133.13,134.39,133.78,2856100,133.86
2011-04-08,132.77,134.46001,133.3,3782900,134.35001
2011-04-11,132.60001,133.89,132.91,3296400,133.45
2011-04-12,131.42999,132.42,131.89,2895200,132.16
2011-04-13,131.42,132.61861,131.88,2777400,132.52
2011-04-14,130.72,132.2,131.99001,3459800,131.16
2011-04-15,131.85001,132.81,132.56,3098300,132.25
2011-04-18,129.95,131.25999,131,2623300,130.98
2011-04-19,130.89,131.78999,131.72,2169700,131.19
2011-04-20,133.25,133.85001,133.62,2182400,133.35001
2011-04-21,133.75999,134.28,134.21001,3254900,134.23
2011-04-25,133.66,134.32001,134.11,1280500,134.14
2011-04-26,134.36,135.50999,135.23,3106000,134.53
2011-04-27,134.97,136.33,136.10001,2491800,135.50999
2011-04-28,135.87,136.75,136.57001,3513300,135.91
2011-04-29,136.45,137.03,136.94,5687300,136.61
2011-05-02,136.41,137.64,136.73,2541300,137.62
2011-05-03,135.5,136.66,136.19,4024000,136.39999
2011-05-04,134.7,136.1776,135.28,4834200,136.11
2011-05-05,133.47,135.41,134.13,3028700,134.50999
2011-05-06,134.13,136.08,134.61,3525400,135.42999
2011-05-09,134.44,135.5668,135.17999,1485400,134.67
2011-05-10,135.47861,136.57001,136.34,2005300,135.62
2011-05-11,134.28,136.14999,134.92999,2224100,136.13
2011-05-12,133.84,135.8,135.52,2115100,134.57001
2011-05-13,134.03,135.7724,134.5,1866400,135.60001
2011-05-16,133.4238,135.06,133.64,1847000,133.97
2011-05-17,132.58,133.78999,133.61,8858100,133.12
2011-05-18,133.39999,134.94,134.83,2182600,133.66
2011-05-19,134.39999,135.49001,135.09,2161600,135.25999
2011-05-20,133.83,134.96001,134.09,2727100,134.8
2011-05-23,132.03999,132.92,132.47,2143300,132.45
2011-05-24,132.13,133.17,132.42,3373600,132.86
2011-05-25,131.84,133.38,132.81,2055100,131.85001
2011-05-26,132.23,133.67999,133.46001,2624100,132.5
2011-05-27,133.64999,134.31,134,3266900,133.83
2011-05-31,134.3,135.36,135.31,4151200,135.24001
2011-06-01,132.22,135.05,132.33,4096400,135
2011-06-02,131.41,132.67999,132.16,3454600,132.44
2011-06-03,130.53,131.8562,130.88,3306500,130.56
2011-06-06,129.3,130.78999,129.5,2520400,130.58
2011-06-07,129.3,130.49001,129.38,2405900,130.10001
2011-06-08,128.60001,129.60001,128.85001,3177300,129.19
2011-06-09,128.89,130.35001,129.82001,1659300,129.17999
2011-06-10,127.69,129.34,128.03999,2435300,129.24001
2011-06-13,127.47,128.64999,128.14,1835400,128.25999
2011-06-14,129.25,130.19,129.75,1600900,129.25999
2011-06-15,127.11,129.06,127.45,3986800,128.67
2011-06-16,126.75,128.39,127.68,3326500,127.5
2011-06-17,127.68,128.97,128.09,2376900,128.95
2011-06-20,127.63,129.02,128.78999,1636300,127.63
2011-06-21,129.25999,130.75999,130.5,3155300,129.39
2011-06-22,129.64,130.86,129.71001,3322600,130.12
2011-06-23,126.64,128.82001,128.75,5492900,127.59
2011-06-24,127.08,128.82001,127.29,4906500,128.73
2011-06-27,127.1076,128.88499,128.36,3326300,127.34
2011-06-28,128.72,130.07001,130.03,3252700,128.89
2011-06-29,130.17999,131.37,131.22,3734500,130.61
2011-06-30,131.45,132.63,132.42,3940100,131.58
2011-07-01,132.23,134.55,134.35001,4446100,132.44
2011-07-05,133.86349,134.55,134.3,3695100,134.24001
2011-07-06,133.59,134.60001,134.42,3020500,133.94
2011-07-07,135.37,136.17,135.89999,3054800,135.64
2011-07-08,133.85001,134.9001,134.85001,3097200,134.32001
2011-07-11,132.13,133.63,132.49001,4656400,133.21001
2011-07-12,131.82001,133.24001,131.86,2430800,132.14
2011-07-13,132,133.67,132.33,2482700,132.59
2011-07-14,131.16,133.23,131.41,2541100,132.62
2011-07-15,131.23,132.31,132.16,3238400,132.11
2011-07-18,130.10001,131.72,131.02,2267000,131.50999
2011-07-19,131.75999,133.34,133.21001,2004700,131.75999
2011-07-20,132.89,133.62,133.14,2285700,133.53
2011-07-21,133.61,135.28,134.96001,3813900,133.86
2011-07-22,134.23711,135.19,135.05,1832500,134.98
2011-07-25,133.64,134.95,134.34,2483300,133.78
2011-07-26,133.5,134.42,133.8,2279600,134.22
2011-07-27,130.89999,133.08,131.08,3552100,133.05
2011-07-28,130.48,132.22,130.67999,3924400,131.05
2011-07-29,128.83,131,129.81,4963800,129.38
2011-08-01,128,131.46001,129.2,5483300,131.31
2011-08-02,125.94,128.95,125.99,6138400,128.3
2011-08-03,123.96,126.73,126.65,6865200,126.1
2011-08-04,120.49,125.03,120.67,9629800,124.86
2011-08-05,117.29,122.5,120.43,15956500,122.2
2011-08-08,112.46,118.74,112.63,17159000,117.3
2011-08-09,110.66,118.43,118.43,12600200,114.5
2011-08-10,112.36,116.66,112.6,14655500,115.65
2011-08-11,113.26,119.31,117.78,11761700,113.63
2011-08-12,117.72,119.61,118.58,5796800,118.82
2011-08-15,119.4228,121.15,121.03,4020400,119.61
2011-08-16,118.732,121.1,120.01,5599900,119.94
2011-08-17,119.14,121.6199,120.13,3129000,120.65
2011-08-18,113.8,117.05,114.85,6622900,116.94
2011-08-19,112.9,116.27,113.12,7599100,113.34
2011-08-22,112.83,115.63,113.12,4998700,115.61
2011-08-23,112.98,116.9366,116.83,6578300,113.55
2011-08-24,116.33,118.6497,118.51,4312900,116.58
2011-08-25,116.27,119.8,116.66,4785300,119.15
2011-08-26,114.27,118.91,118.42,5798500,116.09
2011-08-29,119.89,121.85,121.79,3260300,119.94
2011-08-30,120.37,122.86,122.04,3501300,121.28
2011-08-31,121.75,123.95,122.64,4543000,122.89
2011-09-01,121.21,123.82,121.39,2942300,122.7
2011-09-02,117.84,119.48,118.22,2806500,118.86
2011-09-06,114.78,117.55,117.39,4773600,114.78
2011-09-07,118.79,120.76,120.68,2464800,119.18
2011-09-08,119.18,121.36,119.45,4173900,119.99
2011-09-09,115.68,118.49,116.26,5141100,118.1
2011-09-12,114.45,117.15,117.06,4430100,114.83
2011-09-13,116.6,118.58,118.01,4040800,117.43
2011-09-14,117.12,121.19,119.67,3469800,118.75
2011-09-15,120,121.88,121.83,3066400,121.04
2011-09-16,121.37,123,122.55,4447600,122.33
2011-09-19,119.77,121.98,121.36,4102000,120.55
2011-09-20,121.05,123.04,121.22,2426100,121.88
2011-09-21,117.46,121.64,117.46,6615900,121.28
2011-09-22,112.3,115.21,113.87,8308000,114.24
2011-09-23,113.02,115.14,114.41,5883700,113.15
2011-09-26,113.35,116.77,116.59,4215500,115
2011-09-27,117.24,119.93,117.91,4106800,118.91
2011-09-28,115.37,118.86,115.46,2069600,118.18
2011-09-29,114.32,118.012,116.47,3783300,117.46
2011-09-30,113.45,115.82,113.69,4455700,114.85
2011-10-03,110.2,114.32,110.26,4840300,112.87
2011-10-04,107.8,112.97,112.56,5920800,108.7
2011-10-05,111.97,115.09,114.8,3931300,112.96
2011-10-06,113.93,117.03,116.9,3808100,114.72
2011-10-07,115.48,117.64,116.07,3135300,117.54
2011-10-10,118.05,120,119.98,1717700,118.05
2011-10-11,119.17,120.41,120.08,1448800,119.25
2011-10-12,120.75,122.53,121.07,3990200,120.98
2011-10-13,119.51,121.27,120.87,1850400,120.47
2011-10-14,121.65,123,122.94,3728200,122.29
2011-10-17,120.343,122.47,120.66,3189800,122.39
2011-10-18,119.6245,123.9252,123.06,8110200,120.52
2011-10-19,121.12,123.48,121.51,5173800,122.81
2011-10-20,120.24,122.49,122.09,2339800,121.85
2011-10-21,123.15,124.52,124.33,4560300,123.52
2011-10-24,124.47,126.217,125.95,4167700,124.55
2011-10-25,123.2,125.35,123.5,5160000,125.31
2011-10-26,122.63,125.19,124.75,4547200,124.79
2011-10-27,127.04,129.85001,129.06,5493600,128.07001
2011-10-28,127.84,129.27,129.05,3719200,128.42
2011-10-31,125.78,127.69,125.8,5341100,127.585
2011-11-01,121.95,123.92,122.46,18865700,122.42
2011-11-02,123.211,124.82,124.39,4203800,124.25
2011-11-03,124.02,126.92,126.66,3129800,125.73
2011-11-04,124.44,126.11,125.88,2511900,125.7
2011-11-07,124.64,126.805,126.65,2145200,125.83
2011-11-08,126.15,128.44,128.3,5425700,127.34
2011-11-09,123.31,125.89,123.57,4162900,125.34
2011-11-10,123.45,125.36,124.77,4359100,125.2
2011-11-11,126.23,127.43,127.1,1881000,126.26
2011-11-14,125.35,126.78,125.88,2789300,126.64
2011-11-15,125.15,127.17,126.58,2926900,125.63
2011-11-16,124.31,126.75,124.48,5490700,125.26
2011-11-17,121.66,124.57,122.5,5358600,124.27
2011-11-18,121.87,123.12,122.34,2507100,122.88
2011-11-21,119.08,120.73,120.05,4396000,120.57
2011-11-22,118.92,120.48,119.57,3448500,119.81
2011-11-23,116.93,118.58,116.93,4129100,118.46
2011-11-25,116.64,118.06,116.64,1583000,116.74
2011-11-28,119.22,120.56,120.04,3977400,119.88
2011-11-29,120.02,121.25,120.47,3620000,120.43
2011-11-30,123.64,125.63,125.4,5154300,123.89
2011-12-01,124.85,126.06,125.36,3208200,125.28
2011-12-02,125.19,126.93,125.34,4746000,126.55
2011-12-05,125.89,127.61,126.63,5694800,127.29
2011-12-06,126.2,127.542,126.7,3054500,126.63
2011-12-07,125.41,127.68,127.1,4540500,126.27
2011-12-08,124.08,126.6,124.41,3763200,126.29
2011-12-09,124.83,126.79,126.46,2608800,124.93
2011-12-12,123.6,125.4,124.64,2896000,125.37
2011-12-13,122.879,125.99,123.49,4534900,125.32
2011-12-14,121.88,123.43,122.13,3880600,123.02
2011-12-15,122.4,123.6,122.59,5157900,123.48
2011-12-16,122.48,124.12,122.78,6702000,123.43
2011-12-19,121.2,123.5,121.48,4096900,123.23
2011-12-20,123.34,125.31,125.12,5745300,123.34
2011-12-21,123.92,125.56,125.32,4692700,125.05
2011-12-22,124.78,125.81,125.8,2249800,125.01
2011-12-23,125.86,126.86,126.8,2041600,126.14
2011-12-27,126.49,127.25,126.88,2287600,126.62
2011-12-28,125.17,126.97,125.35,2126100,126.93
2011-12-29,125.62,128.05,126.54,1470600,125.69
2011-12-30,125.96,126.76,125.96,2177800,126.45
2012-01-03,127.87,128.82001,128.02,7948000,128.23
2012-01-04,127.15,128.25999,128.13,2544700,127.66
2012-01-05,126.88,128.6774,128.55,3391200,127.47
2012-01-06,127.74,128.64999,128.27,2787300,128.62
2012-01-09,127.8503,128.64,128.42999,3002400,128.47
2012-01-10,129.41,130.10001,129.59,4025600,129.82001
2012-01-11,128.98,129.83,129.69,2978000,129.21001
2012-01-12,128.99049,130.14999,130,5765600,130.02
2012-01-13,128.17,129.5,129.5,4881200,129.05
2012-01-17,129.50999,130.75999,129.75,3309800,130.53
2012-01-18,129.53999,131.28,131.2,2969700,129.78999
2012-01-19,131.2701,132.03,131.94,4398600,131.64
2012-01-20,131.36,132,131.91,2370900,131.67999
2012-01-23,131.44,132.7,132.03,4036100,131.98
2012-01-24,131.06,131.95,131.91,2246800,131.28
2012-01-25,131.21001,133.33,133.00999,3363700,131.71001
