,rawdate,year,month,day,date,low,high,close,volume,open,close-open,close-open_%of_close,high-low,high-low_%of_close,macd,rsi,50d_avg,100d_avg,200d_avg,so
2925,20120105,2012,01,05,2012-01-05,-0.417017806315459,-0.414514654304543,128.55,0.240913163006407,-0.423062805661633,0.851402823970771,0.84942769575772,0.030081405186162,0.056597734589098,0.631338213126403,0.00062029507291,-0.474905693229318,-0.532907029949807,-0.415146348033399,1.09844705030532
2926,20120106,2012,01,06,2012-01-06,-0.399111803087769,-0.415084222471818,128.27,0.009870186623677,-0.399135335508374,-0.274011393732028,-0.26675400762275,-0.301124176913323,-0.266769147145425,0.671530384398869,0.001883639429975,-0.472886251245164,-0.531348307578562,-0.415415019562032,0.991195879644774
2927,20120109,2012,01,09,2012-01-09,-0.396815254069148,-0.415291810432091,128.42999,0.092164182682504,-0.40225630987619,-0.030048349434344,-0.024354694956636,-0.346019681213202,-0.31115640085102,0.702576863463555,0.001421087097605,-0.47132827927299,-0.529535541448912,-0.415807952792123,1.05247843248042
2928,20120110,2012,01,10,2012-01-10,-0.364340843331675,-0.384953422256124,129.59,0.483624976580184,-0.374167332500885,-0.17957890982842,-0.17111015525634,-0.383226704437519,-0.349856210144393,0.781188584513864,-0.00064901752343,-0.471103896830307,-0.527498868295324,-0.416047518238488,1.09844705030532
2929,20120111,2012,01,11,2012-01-11,-0.37329384494552,-0.390564115464658,129.69,0.082829112929666,-0.386859294930005,0.379193184275748,0.378050462252926,-0.323514078841567,-0.292132383662005,0.837781732694197,-0.000764617312653,-0.470832944446689,-0.524303918020562,-0.41624342456145,1.09844705030532
2930,20120112,2012,01,12,2012-01-12,-0.37307543334801,-0.383914859067491,130,1.14932257370876,-0.370006241408754,-0.014300420416012,-0.008541101216388,-0.208000249090059,-0.181093923422585,0.888046434772803,-0.001112348397125,-0.469054819429195,-0.520669769729594,-0.416504259837164,1.09844705030532
2931,20120113,2012,01,13,2012-01-13,-0.390158801473925,-0.39742137541361,129.5,0.810964553650996,-0.390188542320634,0.355590965821969,0.355370563344187,-0.144365005236639,-0.117665403193213,0.888162601946612,0.001066582056249,-0.466074343209395,-0.517143268011224,-0.416918461777141,0.807254355769973
2932,20120117,2012,01,17,2012-01-17,-0.362258958142446,-0.371239317949732,129.75,0.209770758175219,-0.359394928558179,-0.612422661992314,-0.595986052449399,-0.174223184170799,-0.147541142188085,0.890299813639745,0.000381854848991,-0.463805116996593,-0.514361680575246,-0.417283406150736,0.952850703037645
2933,20120118,2012,01,18,2012-01-18,-0.361634330122876,-0.360433730840476,131.2,0.079653658874398,-0.374791943504364,1.11112166731629,1.08466054127689,0.008661894073273,0.022802880912806,0.960096158740584,-0.00158029198178,-0.461883048525302,-0.511629610562663,-0.417553197144072,1.09844705030532
2934,20120119,2012,01,19,2012-01-19,-0.325611824024901,-0.344849049138313,131.94,0.626329116654299,-0.336299718236338,0.23754052340561,0.234913140047935,-0.357141852866172,-0.329439770808521,1.04299720040532,-0.002029371406768,-0.459317468142918,-0.508339931304013,-0.417761417578763,1.09844705030532
2935,20120120,2012,01,20,2012-01-20,-0.323740022059588,-0.345472436406399,131.91,-0.149438134896059,-0.335467666469878,0.182458186974114,0.181754511028235,-0.401891798543738,-0.372051749351181,1.09280651473134,-0.001961628261547,-0.457090578240056,-0.505435626775271,-0.417956203317558,1.08486130418904
2936,20120123,2012,01,23,2012-01-23,-0.322074347340734,-0.330926733484381,132.03,0.487642117252512,-0.329225509669288,0.040789786044982,0.044865839432552,-0.170490911804033,-0.151795834432964,1.12438414074774,-0.002037039996109,-0.455511433879282,-0.503231024968427,-0.418186813046302,1.09844705030532
2937,20120124,2012,01,24,2012-01-24,-0.329986302255294,-0.346511415186544,131.91,-0.196916911794712,-0.343790056719097,0.497251496721627,0.485850285469281,-0.308584989374503,-0.283074531722631,1.12809781156403,-0.001673953473217,-0.451980585630257,-0.501106081625307,-0.418396152945695,1.01512114079212
2938,20120125,2012,01,25,2012-01-25,-0.326862953948101,-0.317835600854563,133.00999,0.230392080293168,-0.334843055466399,1.02452773278911,0.987034843496473,0.150480779465773,0.148449927520506,1.17713959353315,-0.002387972129316,-0.448492077924805,-0.498873493862519,-0.418428618541536,1.09844705030532
2939,20120126,2012,01,26,2012-01-26,-0.314162184216834,-0.307030013745308,132.33,0.239421082185257,-0.294894791623307,-1.02166419570241,-0.97831164546058,0.116894060437215,0.120368465700967,1.1630886668693,-0.000184966670234,-0.446277888914926,-0.496518186854035,-0.418493547494289,0.709949285685378
2940,20120127,2012,01,27,2012-01-27,-0.318118369883454,-0.335280262368941,132.25,-0.180924866070589,-0.334635198573502,0.41855120177738,0.408788535191368,-0.319598925128835,-0.294364752572077,1.13281572939342,0.000246138383159,-0.443581065971726,-0.493497624026885,-0.418453246764994,0.649075241559642
2941,20120130,2012,01,30,2012-01-30,-0.341438024156761,-0.347550601762444,131.78999,0.535733029872662,-0.350240070412584,0.646774187086205,0.630859468572663,-0.121971371036022,-0.104669602867827,1.06924599680195,0.004879945309906,-0.441375348457466,-0.490397404888943,-0.418463323066782,0.157170205585526
2942,20120131,2012,01,31,2012-01-31,-0.328528836876296,-0.332173508020554,131.77,0.490128918621095,-0.318406131860857,-0.57307251452018,-0.548690848180453,-0.077184102634798,-0.06184004365119,1.00455125950934,0.005247413690724,-0.438289031462815,-0.488009803908679,-0.418487952409705,0.141747153023289
2943,20120201,2012,02,01,2012-02-01,-0.297921855707999,-0.312640706953842,132.88,1.55555114188757,-0.312788377998788,0.088009963011512,0.089905422911256,-0.274998270345934,-0.253592375547489,1.00195603283504,-0.000392384839319,-0.433894522491008,-0.485118416968649,-0.418452129539221,0.998154774038826
2944,20120202,2012,02,02,2012-02-02,-0.296464598538341,-0.314510660962346,133.17,0.637768402949785,-0.304465779684611,0.001439638572847,0.006887466654169,-0.334707163669508,-0.310745947699718,1.00287547686211,-0.000905179922569,-0.429309500124469,-0.481477809883324,-0.418209205698748,1.09844705030532
2945,20120203,2012,02,03,2012-02-03,-0.263775523971475,-0.281263547793487,135.03999,1.27955444845737,-0.277417335163536,0.450023449725577,0.430183122285325,-0.323517811113945,-0.304326304747603,1.09356928349238,-0.002356519753054,-0.422963291498044,-0.477606841285567,-0.417837544536937,1.09844705030532
2946,20120206,2012,02,06,2012-02-06,-0.262528558235073,-0.283964684826106,134.87,-0.106282566530482,-0.277833465079245,0.331980877338715,0.319188128673913,-0.394386198814158,-0.370050642424576,1.14119659879364,-0.00199207623195,-0.416485836077172,-0.473976998857502,-0.417697611449107,0.978564298230508
2947,20120207,2012,02,07,2012-02-07,-0.266274244259097,-0.273159513308363,135.23,-0.209771761946161,-0.273464100964302,0.450031319755074,0.429595770731568,-0.133168188136341,-0.127680818412841,1.18373323739679,-0.002195114140205,-0.408738291358091,-0.470627037518196,-0.417583427168903,1.09844705030532
2948,20120208,2012,02,08,2012-02-08,-0.252682338553242,-0.268795802431757,135.63,-0.025748460670961,-0.259107410807388,0.221792594387255,0.21391386691583,-0.298433208536882,-0.282347252689366,1.2240000410558,-0.002389533328056,-0.400698626100421,-0.467655992114442,-0.417413268534101,1.09844705030532
2949,20120209,2012,02,09,2012-02-09,-0.247119193201607,-0.261315155214718,135.82001,0.682569086066886,-0.247664254255311,-0.06150485732357,-0.052167525160832,-0.26379398870089,-0.250710436576085,1.25046264519375,-0.002474333573868,-0.394017952158205,-0.464799049924712,-0.417347218997181,1.09844705030532
2950,20120210,2012,02,10,2012-02-10,-0.262109849252621,-0.28438048413392,134.88,-0.170135973979195,-0.273672373987114,0.182458186974114,0.177904013387436,-0.409360075549638,-0.384032323510837,1.20356311006261,0.001657444776434,-0.387917289895802,-0.461888286601614,-0.417483794810368,0.469897092021614
2951,20120213,2012,02,13,2012-02-13,-0.24357921800536,-0.262561721955135,135.82001,-0.276303263176425,-0.250160825684606,0.032927626580038,0.036429730001478,-0.349639985408961,-0.330216361178679,1.20327842915919,-0.00067994157288,-0.383505842166388,-0.458745004528768,-0.417567754663065,1.09844705030532
2952,20120214,2012,02,14,2012-02-14,-0.25357347452783,-0.267964619407642,135.67,0.254494924327134,-0.258275359040929,0.221800464416751,0.213860220574719,-0.267529993340034,-0.253788323587007,1.17947662181311,9.62753325817171E-06,-0.379140968611539,-0.454824516354684,-0.4177099266803,0.998140905432237
2953,20120215,2012,02,15,2012-02-15,-0.252740637168402,-0.253211120729594,135.07001,1.34872578498659,-0.24329468207541,-0.817035558817886,-0.765275916971903,-0.017467744766489,-0.019371055055908,1.11273454411565,0.005935575731062,-0.375021641420713,-0.450260299523522,-0.417895756701474,0.596949759092695
2954,20120216,2012,02,16,2012-02-16,-0.251907799808975,-0.249055205609017,136.52,0.199364450909761,-0.265349567607979,1.15833397425334,1.08672899905311,0.04224861310182,0.029486296420673,1.12603021443885,-0.000370724488257,-0.370834580367614,-0.445500168083159,-0.417858814366287,1.09844705030532
2955,20120217,2012,02,17,2012-02-17,-0.217969677412308,-0.240327783855805,136.85001,0.25242896626708,-0.224776900826366,-0.116602933814038,-0.103027401579124,-0.40935634327727,-0.387135435096065,1.14018972647603,-0.000844603114228,-0.366537440675038,-0.441138326808484,-0.417683057288507,1.09844705030532
2956,20120221,2012,02,21,2012-02-21,-0.216283181759467,-0.23056138332245,136.95,0.222740383774449,-0.219991406795714,-0.218921187271058,-0.198150821220244,-0.264170948209947,-0.253937328915363,1.14219439776431,-0.000978714144776,-0.362367314145915,-0.437039145323883,-0.417367368242363,1.09844705030532
2957,20120222,2012,02,22,2012-02-22,-0.221509236189874,-0.24115896687992,136.49001,0.137462226073322,-0.23060271964629,-0.179563169769426,-0.16209710671907,-0.360836802509269,-0.341858836749147,1.10380761224393,0.001638529135015,-0.357253083671491,-0.432511528327404,-0.417156907758803,0.768898038056231
2958,20120223,2012,02,23,2012-02-23,-0.22775551638558,-0.237210639719616,137.14,1.77247673819327,-0.236636811489026,0.560219602706512,0.526092976202788,-0.177951724265197,-0.17533354333015,1.09535399896637,-0.000267810997947,-0.352731565769863,-0.428061419016129,-0.416937491557621,1.09844705030532
2959,20120224,2012,02,24,2012-02-24,-0.203811442302042,-0.227444654777773,137.37,-0.215166207991858,-0.216662367470044,-0.014300420415989,-0.007713347374874,-0.431753709750255,-0.408449744293873,1.08731417219025,-0.000696676181245,-0.347342153514459,-0.422963277337803,-0.416822186693249,1.09844705030532
2960,20120227,2012,02,27,2012-02-27,-0.221509236189874,-0.220794982789094,137.67,0.29370986898557,-0.234972291826191,0.914370929955657,0.851896579756935,0.004925889434128,-0.009872398954417,1.08354599530513,-0.001166132029973,-0.341338864764919,-0.417062092227882,-0.416515452245262,1.09844705030532
